"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"04.12.2019","80,70","79,54","80,70","79,15","897,46K","1,46%"
"03.12.2019","79,54","80,10","80,25","78,87","933,47K","-0,64%"
"02.12.2019","80,05","80,52","80,74","80,00","652,12K","-0,56%"
"29.11.2019","80,50","80,46","80,79","79,85","671,53K","0,00%"
"28.11.2019","80,50","81,46","81,47","80,30","645,06K","-0,43%"
"27.11.2019","80,85","81,07","81,50","80,32","1,54M","-0,68%"
"26.11.2019","81,40","80,55","81,40","80,11","3,35M","1,17%"
"25.11.2019","80,46","80,14","80,46","79,75","1,04M","0,68%"
"22.11.2019","79,92","80,26","80,59","79,90","1,27M","-0,72%"
"21.11.2019","80,50","80,01","80,57","79,59","1,29M","0,56%"
"20.11.2019","80,05","81,07","81,07","80,05","765,34K","-1,28%"
"19.11.2019","81,09","80,24","81,57","80,21","2,06M","0,77%"
"18.11.2019","80,47","80,61","81,15","80,04","1,31M","-0,16%"
"15.11.2019","80,60","80,60","81,25","80,30","1,74M","0,37%"
"14.11.2019","80,30","81,13","81,79","79,90","3,54M","-1,44%"
"13.11.2019","81,47","85,71","87,92","80,70","16,54M","-3,05%"
"12.11.2019","84,03","79,20","84,50","79,15","13,06M","6,10%"
"11.11.2019","79,20","79,28","79,51","78,71","2,34M","0,01%"
"08.11.2019","79,19","79,18","79,30","78,90","1,99M","0,32%"
"07.11.2019","78,94","79,79","79,88","78,94","2,06M","-0,10%"
"06.11.2019","79,02","79,35","79,69","78,92","1,25M","-0,47%"
"05.11.2019","79,39","79,35","79,49","79,06","1,38M","0,56%"
"01.11.2019","78,95","78,78","79,00","78,17","1,25M","0,57%"
"31.10.2019","78,50","79,04","79,13","78,11","1,75M","-0,75%"
"30.10.2019","79,09","78,92","79,13","78,64","561,93K","-0,09%"
"29.10.2019","79,16","79,22","79,45","78,70","790,27K","-0,34%"
"28.10.2019","79,43","78,69","79,44","78,69","1,10M","0,94%"
"25.10.2019","78,69","79,00","79,00","78,38","833,45K","-0,13%"
"24.10.2019","78,79","79,20","79,57","78,51","991,04K","-0,71%"
"23.10.2019","79,35","79,50","79,70","78,80","1,16M","-0,19%"
"22.10.2019","79,50","79,63","79,95","79,12","581,51K","-0,16%"
"21.10.2019","79,63","78,88","79,84","78,50","729,76K","0,87%"
"18.10.2019","78,94","80,02","80,29","78,65","1,42M","-1,32%"
"17.10.2019","80,00","78,75","80,94","78,56","2,62M","1,55%"
"16.10.2019","78,78","79,04","79,17","78,73","701,34K","-0,28%"
"15.10.2019","79,00","79,28","79,28","78,26","2,10M","0,00%"
"14.10.2019","79,00","79,25","79,41","78,62","549,65K","-0,15%"
"11.10.2019","79,12","79,39","79,39","78,62","1,24M","0,23%"
"10.10.2019","78,94","79,41","79,97","78,63","2,06M","-0,80%"
"09.10.2019","79,58","78,51","79,58","78,51","930,00K","1,12%"
"08.10.2019","78,70","78,52","78,83","78,45","1,09M","0,10%"
"07.10.2019","78,62","79,15","79,20","78,50","793,26K","-0,18%"
"04.10.2019","78,76","79,10","79,33","78,50","1,02M","-0,42%"
"03.10.2019","79,09","78,73","79,43","78,31","680,90K","0,62%"
"02.10.2019","78,60","78,80","78,89","78,32","478,79K","0,08%"
"01.10.2019","78,54","78,69","79,50","78,50","440,55K","0,05%"
"30.09.2019","78,50","78,38","79,03","78,31","1,19M","0,38%"
"27.09.2019","78,20","78,98","79,36","78,20","788,50K","-0,99%"
"26.09.2019","78,98","79,03","79,26","78,55","655,56K","0,22%"
"25.09.2019","78,81","78,40","79,08","78,10","574,48K","0,65%"
"24.09.2019","78,30","79,72","79,97","78,30","1,23M","-1,27%"
"23.09.2019","79,31","79,20","79,79","78,51","828,39K","0,16%"
"20.09.2019","79,18","78,40","79,18","78,40","1,86M","0,74%"
"19.09.2019","78,60","78,84","79,42","78,53","1,79M","0,13%"
"18.09.2019","78,50","79,30","79,75","78,50","907,93K","-1,01%"
"17.09.2019","79,30","79,50","79,99","78,62","920,04K","-0,50%"
"16.09.2019","79,70","80,00","80,29","79,00","1,35M","-0,13%"
"13.09.2019","79,80","78,00","79,89","77,64","1,54M","2,31%"
"12.09.2019","78,00","78,61","78,81","77,29","4,32M","-0,65%"
"11.09.2019","78,51","79,20","79,86","78,51","1,42M","-1,07%"
"10.09.2019","79,36","79,96","80,28","78,73","1,21M","-1,17%"
"09.09.2019","80,30","80,37","80,90","79,92","1,52M","-0,17%"
"06.09.2019","80,44","80,31","80,83","79,84","847,58K","0,17%"
"05.09.2019","80,30","81,36","82,54","71,11","3,36M","-0,37%"
"04.09.2019","80,60","81,16","81,77","80,50","1,02M","-0,12%"
"03.09.2019","80,70","80,70","80,79","80,50","1,79M","-0,12%"
"02.09.2019","80,80","81,01","81,10","80,30","1,19M","-0,26%"
"30.08.2019","81,01","81,19","81,19","80,63","1,05M","0,01%"
"29.08.2019","81,00","80,75","81,09","80,75","731,56K","0,01%"
"28.08.2019","80,99","81,00","81,23","80,80","1,31M","-0,31%"
"27.08.2019","81,24","80,70","81,24","80,70","1,08M","0,30%"
"26.08.2019","81,00","80,70","81,40","80,35","416,55K","0,00%"
"23.08.2019","81,00","80,96","81,33","80,81","1,07M","0,00%"
"22.08.2019","81,00","81,00","81,62","80,60","1,68M","-0,23%"
"21.08.2019","81,19","82,01","82,24","80,77","1,30M","-0,98%"
"20.08.2019","81,99","81,00","81,99","80,83","994,65K","0,56%"
"19.08.2019","81,53","81,53","81,89","75,10","1,26M","-0,57%"
"16.08.2019","82,00","81,80","82,03","80,41","1,24M","0,26%"
"15.08.2019","81,79","81,33","81,91","81,01","769,23K","0,58%"
"14.08.2019","81,32","82,23","82,23","81,19","1,33M","-0,31%"
"13.08.2019","81,57","81,76","81,99","81,24","1,36M","-0,02%"
"12.08.2019","81,59","81,94","81,98","81,15","581,55K","0,02%"
"09.08.2019","81,57","82,00","82,30","81,01","568,64K","-0,33%"
"08.08.2019","81,84","82,00","82,59","81,84","1,10M","-0,27%"
"07.08.2019","82,06","82,40","82,55","81,55","1,13M","-0,41%"
"06.08.2019","82,40","81,39","82,64","81,38","1,03M","0,60%"
"05.08.2019","81,91","82,48","82,48","80,81","1,23M","-0,47%"
"02.08.2019","82,30","82,03","82,79","81,76","1,47M","-0,66%"
"01.08.2019","82,85","82,38","82,85","81,35","1,03M","0,47%"
"31.07.2019","82,46","82,67","83,49","81,70","2,06M","-0,52%"
"30.07.2019","82,89","83,50","83,75","82,45","942,64K","-0,61%"
"29.07.2019","83,40","82,33","83,59","81,98","971,34K","1,82%"
"26.07.2019","81,91","83,29","83,30","81,52","1,14M","-1,43%"
"25.07.2019","83,10","82,66","83,80","82,01","918,04K","0,54%"
"24.07.2019","82,65","83,33","83,61","82,30","778,13K","-0,80%"
"23.07.2019","83,32","82,74","83,32","81,30","979,63K","1,30%"
"22.07.2019","82,25","84,45","84,45","82,25","1,06M","-2,21%"
"19.07.2019","84,11","82,55","84,50","82,55","2,04M","1,64%"
"18.07.2019","82,75","80,52","82,75","80,50","1,47M","2,35%"
"17.07.2019","80,85","80,20","80,85","80,19","1,50M","0,82%"
"16.07.2019","80,19","80,41","80,89","79,87","1,88M","-0,66%"
"15.07.2019","80,72","79,88","80,94","79,20","1,29M","1,20%"
"12.07.2019","79,76","79,83","79,99","79,60","633,50K","-0,29%"
"11.07.2019","79,99","79,63","79,99","79,45","1,54M","0,62%"
"10.07.2019","79,50","79,40","79,75","79,10","1,16M","0,13%"
"09.07.2019","79,40","79,80","79,97","79,40","1,31M","-0,38%"
"08.07.2019","79,70","79,30","79,80","79,00","3,35M","0,42%"
"05.07.2019","79,37","79,22","80,32","79,07","2,49M","0,28%"
"04.07.2019","79,15","78,64","79,46","78,64","709,52K","-0,05%"
"03.07.2019","79,19","78,50","79,49","78,49","3,37M","-1,82%"
"02.07.2019","80,66","80,21","80,81","79,11","2,86M","0,51%"
"01.07.2019","80,25","81,64","81,64","80,00","3,63M","-1,11%"
"28.06.2019","81,15","80,49","81,30","80,10","1,40M","1,07%"
"27.06.2019","80,29","81,00","81,59","80,10","1,02M","-0,19%"
"26.06.2019","80,44","80,52","80,98","79,88","1,45M","0,20%"
"25.06.2019","80,28","80,36","80,46","79,76","851,11K","-0,02%"
"24.06.2019","80,30","80,31","80,87","80,04","854,84K","0,02%"
"21.06.2019","80,28","81,91","81,91","80,28","4,62M","-2,11%"
"20.06.2019","82,01","80,82","82,88","80,82","2,87M","1,59%"
"19.06.2019","80,73","80,40","81,40","80,40","1,14M","0,45%"
"18.06.2019","80,37","78,93","80,69","78,91","1,83M","2,10%"
"17.06.2019","78,72","77,65","79,18","77,65","1,11M","1,31%"
"14.06.2019","77,70","78,25","78,64","77,62","1,18M","-0,10%"
"13.06.2019","77,78","78,00","78,50","77,52","1,22M","-0,31%"
"11.06.2019","78,02","78,49","79,17","77,77","1,61M","-0,04%"
"10.06.2019","78,05","78,36","78,70","77,47","1,64M","-0,19%"
"07.06.2019","78,20","78,30","78,53","77,20","1,85M","0,03%"
"06.06.2019","78,18","77,24","78,24","76,90","1,94M","1,72%"
"05.06.2019","76,86","77,70","77,70","76,50","1,64M","-0,59%"
"04.06.2019","77,32","77,28","77,69","76,25","1,45M","0,55%"
"03.06.2019","76,90","76,77","77,73","75,80","2,45M","-0,12%"
"31.05.2019","76,99","77,34","77,54","76,20","1,72M","-0,63%"
"30.05.2019","77,48","77,40","78,00","77,33","1,13M","0,35%"
"29.05.2019","77,21","77,60","77,84","76,87","3,57M","-0,43%"
"28.05.2019","77,54","81,33","81,89","77,54","8,94M","-4,66%"
"27.05.2019","81,33","79,60","81,50","79,60","2,21M","1,87%"
"24.05.2019","79,84","79,20","80,00","78,50","2,03M","1,40%"
"23.05.2019","78,74","81,00","81,00","78,25","1,64M","-2,49%"
"22.05.2019","80,75","80,30","80,96","79,31","1,38M","0,94%"
"21.05.2019","80,00","81,48","82,48","79,65","2,08M","-1,67%"
"20.05.2019","81,36","81,52","82,60","80,81","1,84M","-0,77%"
"17.05.2019","81,99","80,00","82,00","78,11","3,27M","2,19%"
"16.05.2019","80,23","78,01","80,84","78,01","2,89M","2,60%"
"15.05.2019","78,20","77,85","78,99","77,38","2,94M","0,60%"
"14.05.2019","77,73","74,00","77,77","74,00","2,57M","4,01%"
"13.05.2019","74,73","74,84","74,84","73,55","1,99M","0,44%"
"10.05.2019","74,40","75,62","76,90","73,91","3,25M","-1,61%"
"08.05.2019","75,62","76,66","76,66","75,01","916,29K","-1,34%"
"07.05.2019","76,65","75,69","77,42","75,69","1,11M","1,19%"
"06.05.2019","75,75","75,66","76,26","74,85","714,45K","-0,07%"
"03.05.2019","75,80","74,70","77,89","74,40","3,03M","1,73%"
"02.05.2019","74,51","73,91","74,58","73,65","317,84K","0,69%"
"30.04.2019","74,00","74,37","74,55","73,65","1,58M","-0,48%"
"29.04.2019","74,36","74,19","74,94","74,00","1,40M","0,46%"
"26.04.2019","74,02","73,81","74,19","73,70","1,30M","0,16%"
"25.04.2019","73,90","74,03","74,03","73,43","700,01K","-0,09%"
"24.04.2019","73,97","74,00","74,00","73,65","661,95K","-0,07%"
"23.04.2019","74,02","73,64","74,02","71,55","982,65K","0,63%"
"22.04.2019","73,56","74,02","74,28","73,52","157,90K","-0,51%"
"19.04.2019","73,94","73,97","74,00","73,63","153,50K","0,05%"
"18.04.2019","73,90","73,89","73,90","73,30","651,43K","0,27%"
"17.04.2019","73,70","73,79","74,00","73,31","841,77K","0,15%"
"16.04.2019","73,59","73,41","73,68","73,25","987,88K","0,46%"
"15.04.2019","73,25","73,61","73,71","73,25","388,20K","-0,72%"
"12.04.2019","73,78","73,93","74,17","73,40","628,71K","-0,03%"
"11.04.2019","73,80","74,21","74,33","73,80","836,21K","-0,73%"
"10.04.2019","74,34","74,10","74,34","73,68","3,45M","0,46%"
"09.04.2019","74,00","73,87","74,10","73,58","878,06K","0,68%"
"08.04.2019","73,50","73,13","73,83","73,13","586,09K","0,36%"
"05.04.2019","73,24","73,00","73,40","72,82","2,43M","0,36%"
"04.04.2019","72,98","72,76","73,00","72,40","439,71K","0,33%"
"03.04.2019","72,74","72,70","72,78","72,46","407,84K","0,33%"
"02.04.2019","72,50","73,00","73,01","72,40","959,46K","-0,49%"
"01.04.2019","72,86","72,41","72,86","72,22","751,41K","0,48%"
"29.03.2019","72,51","72,97","73,10","72,51","1,41M","-0,64%"
"28.03.2019","72,98","72,95","72,98","72,50","678,10K","0,19%"
"27.03.2019","72,84","72,73","73,27","72,39","1,40M","0,10%"
"26.03.2019","72,77","72,77","72,96","72,50","696,40K","-0,01%"
"25.03.2019","72,78","72,76","72,95","72,36","1,32M","-0,21%"
"22.03.2019","72,93","72,99","73,25","72,59","1,40M","0,10%"
"21.03.2019","72,86","73,23","74,00","72,73","1,94M","0,04%"
"20.03.2019","72,83","73,40","73,64","72,63","944,62K","-0,98%"
"19.03.2019","73,55","74,30","74,30","73,52","887,15K","-0,20%"
"18.03.2019","73,70","72,60","73,86","72,44","1,76M","1,52%"
"15.03.2019","72,60","72,72","73,10","72,60","9,98M","-0,11%"
"14.03.2019","72,68","72,80","72,87","72,50","620,91K","-0,30%"
"13.03.2019","72,90","72,75","72,90","71,53","2,82M","0,58%"
"12.03.2019","72,48","72,76","72,80","72,06","2,33M","-0,49%"
"11.03.2019","72,84","72,79","72,89","72,45","680,83K","0,00%"
"07.03.2019","72,84","72,80","72,90","72,48","755,77K","0,05%"
"06.03.2019","72,80","72,73","73,07","72,26","585,41K","0,00%"
"05.03.2019","72,80","72,51","72,84","72,50","471,51K","0,30%"
"04.03.2019","72,58","72,81","73,16","72,50","536,92K","-0,44%"
"01.03.2019","72,90","72,71","72,96","72,22","1,34M","0,00%"
"28.02.2019","72,90","72,84","72,91","72,35","747,38K","-0,27%"
"27.02.2019","73,10","73,20","73,22","72,80","439,68K","0,14%"
"26.02.2019","73,00","72,79","73,12","72,58","306,20K","0,14%"
"25.02.2019","72,90","73,33","73,33","72,70","1,04M","-0,14%"
"22.02.2019","73,00","72,68","73,00","72,37","2,44M","0,41%"
"21.02.2019","72,70","72,68","72,71","72,30","3,46M","0,28%"
"20.02.2019","72,50","72,72","72,80","72,30","1,63M","0,00%"
"19.02.2019","72,50","72,66","72,66","72,30","1,15M","0,00%"
"18.02.2019","72,50","72,62","72,85","72,06","627,49K","-0,10%"
"15.02.2019","72,57","72,01","72,98","72,00","816,28K","0,79%"
"14.02.2019","72,00","72,11","72,55","71,50","1,65M","-0,94%"
"13.02.2019","72,68","73,40","73,62","72,22","1,30M","-0,98%"
"12.02.2019","73,40","73,00","73,40","72,52","749,33K","0,52%"
"11.02.2019","73,02","72,24","73,41","72,20","1,60M","0,88%"
"08.02.2019","72,38","72,03","72,65","71,99","669,42K","0,21%"
"07.02.2019","72,23","72,40","72,59","71,92","731,35K","-0,45%"
"06.02.2019","72,56","72,53","72,60","72,35","779,51K","-0,03%"
"05.02.2019","72,58","72,30","72,70","72,21","769,57K","0,48%"
"04.02.2019","72,23","72,79","72,94","72,13","1,05M","-0,17%"
"01.02.2019","72,35","72,82","72,82","72,29","558,41K","0,14%"
"31.01.2019","72,25","73,16","73,23","72,01","3,52M","-0,81%"
"30.01.2019","72,84","73,25","73,42","72,50","555,06K","-0,83%"
"29.01.2019","73,45","73,40","73,65","72,13","891,25K","0,22%"
"28.01.2019","73,29","73,99","74,62","73,06","816,21K","-1,43%"
"25.01.2019","74,35","73,98","74,35","73,20","1,33M","1,18%"
"24.01.2019","73,48","73,39","74,68","72,51","2,32M","0,70%"
"23.01.2019","72,97","72,07","72,99","72,07","805,69K","1,16%"
"22.01.2019","72,13","73,90","73,90","71,80","1,47M","-1,86%"
"21.01.2019","73,50","73,05","73,67","72,82","744,17K","0,62%"
"18.01.2019","73,05","73,09","73,29","72,53","1,31M","0,03%"
"17.01.2019","73,03","72,57","73,03","72,31","3,01M","1,08%"
"16.01.2019","72,25","72,40","72,45","71,75","941,76K","0,35%"
"15.01.2019","72,00","71,56","72,45","71,50","1,38M","0,49%"
"14.01.2019","71,65","72,40","72,40","71,31","1,06M","-1,29%"
"11.01.2019","72,59","71,80","72,74","71,55","1,22M","1,70%"
"10.01.2019","71,38","70,50","72,46","70,50","3,65M","-3,23%"
"09.01.2019","73,76","73,64","74,13","72,82","5,03M","0,35%"
"08.01.2019","73,50","73,51","73,70","72,75","1,03M","0,48%"
"04.01.2019","73,15","73,00","73,46","72,67","660,32K","0,26%"
"03.01.2019","72,96","73,00","73,12","72,50","551,39K","-0,15%"
"29.12.2018","73,07","72,55","73,48","72,30","362,68K","1,02%"
"28.12.2018","72,33","71,60","72,71","71,59","1,29M","1,02%"
"27.12.2018","71,60","71,95","72,30","71,41","4,11M","0,22%"
"26.12.2018","71,44","71,18","71,45","71,07","403,06K","0,48%"
"25.12.2018","71,10","71,25","71,25","70,75","2,81M","-0,53%"
"24.12.2018","71,48","71,44","71,55","71,07","954,61K","-0,08%"
"21.12.2018","71,54","71,02","71,54","70,93","1,15M","0,55%"
"20.12.2018","71,15","70,93","71,25","69,70","4,92M","0,07%"
"19.12.2018","71,10","71,25","71,45","71,03","2,88M","-0,18%"
"18.12.2018","71,23","71,15","71,38","71,02","2,75M","-0,10%"
"17.12.2018","71,30","71,20","71,70","71,12","992,29K","-0,15%"
"14.12.2018","71,41","71,50","71,68","70,89","1,55M","-0,54%"
"13.12.2018","71,80","70,70","71,80","70,70","2,09M","1,38%"
"12.12.2018","70,82","71,10","71,40","70,53","1,99M","-0,11%"
"11.12.2018","70,90","71,33","71,42","70,76","810,63K","-0,21%"
"10.12.2018","71,05","70,81","71,32","70,80","1,15M","-0,35%"
"07.12.2018","71,30","71,40","71,54","71,02","1,01M","0,07%"
"06.12.2018","71,25","71,00","71,25","70,69","2,54M","0,41%"
"05.12.2018","70,96","70,60","71,18","70,60","1,65M","0,44%"
"04.12.2018","70,65","71,55","71,65","70,60","1,45M","-1,05%"
"03.12.2018","71,40","71,50","72,11","71,20","1,36M","0,18%"
"30.11.2018","71,27","71,62","71,96","70,95","825,85K","-0,31%"
"29.11.2018","71,49","70,60","71,88","70,60","1,76M","-0,01%"
"28.11.2018","71,50","71,60","72,20","71,39","1,51M","0,00%"
"27.11.2018","71,50","71,01","71,60","70,93","490,64K","0,51%"
"26.11.2018","71,14","70,91","72,00","70,42","1,43M","-0,50%"
"23.11.2018","71,50","71,50","71,65","70,87","702,03K","-0,21%"
"22.11.2018","71,65","71,37","71,65","71,10","308,78K","0,42%"
"21.11.2018","71,35","70,84","71,50","70,81","1,68M","0,28%"
"20.11.2018","71,15","71,07","71,31","70,60","3,87M","0,20%"
"19.11.2018","71,01","71,30","71,93","70,59","879,85K","-0,43%"
"16.11.2018","71,32","71,63","71,63","70,72","540,55K","-0,32%"
"15.11.2018","71,55","70,56","72,00","70,56","1,30M","0,77%"
"14.11.2018","71,00","71,00","71,05","70,65","2,51M","0,00%"
"13.11.2018","71,00","70,15","71,05","70,15","4,95M","0,40%"
"12.11.2018","70,72","70,38","70,72","70,24","1,82M","0,60%"
"09.11.2018","70,30","70,13","70,58","69,91","2,52M","-0,09%"
"08.11.2018","70,36","70,61","70,79","69,80","1,33M","-0,34%"
"07.11.2018","70,60","70,52","70,60","70,22","1,70M","-0,03%"
"06.11.2018","70,62","70,90","71,43","70,47","1,27M","-0,39%"
"02.11.2018","70,90","70,31","70,90","70,20","3,24M","0,85%"
"01.11.2018","70,30","70,00","71,55","69,65","5,50M","0,43%"
"31.10.2018","70,00","69,99","70,24","69,52","1,77M","0,43%"
"30.10.2018","69,70","69,12","69,95","68,45","6,52M","0,72%"
"29.10.2018","69,20","69,96","70,11","68,83","4,02M","-0,82%"
"26.10.2018","69,77","69,88","70,23","69,59","5,18M","-0,33%"
"25.10.2018","70,00","70,18","70,19","69,66","3,16M","0,00%"
"24.10.2018","70,00","70,01","70,45","69,50","4,19M","0,30%"
"23.10.2018","69,79","69,75","69,96","69,03","1,73M","-0,30%"
"22.10.2018","70,00","71,50","71,50","69,40","1,97M","-2,10%"
"19.10.2018","71,50","71,32","71,68","70,70","2,19M","0,25%"
"18.10.2018","71,32","70,78","71,58","70,59","1,48M","0,46%"
"17.10.2018","70,99","70,63","71,00","70,45","773,42K","0,61%"
"16.10.2018","70,56","70,23","71,35","70,10","2,21M","0,51%"
"15.10.2018","70,20","70,65","70,98","69,10","1,14M","-0,43%"
"12.10.2018","70,50","70,08","70,68","69,91","1,97M","0,54%"
"11.10.2018","70,12","69,71","70,70","69,05","5,01M","0,24%"
"10.10.2018","69,95","70,12","70,34","69,82","8,94M","-0,47%"
"09.10.2018","70,28","70,16","70,74","69,65","1,79M","0,06%"
"08.10.2018","70,24","69,91","70,37","69,61","1,18M","0,49%"
"05.10.2018","69,90","69,99","70,40","69,51","2,57M","-0,14%"
"04.10.2018","70,00","69,95","70,13","69,36","3,73M","0,00%"
"03.10.2018","70,00","69,86","70,25","69,80","1,78M","-0,07%"
"02.10.2018","70,05","69,75","70,24","68,50","3,50M","0,47%"
"01.10.2018","69,72","69,79","70,00","67,70","1,48M","-0,33%"
"28.09.2018","69,95","70,11","70,32","69,00","5,42M","-0,92%"
"27.09.2018","70,60","70,20","70,65","69,95","3,46M","0,14%"
"26.09.2018","70,50","70,55","70,90","70,20","1,48M","-0,56%"
"25.09.2018","70,90","70,90","71,21","69,55","5,63M","0,00%"
"24.09.2018","70,90","71,48","71,49","70,62","643,99K","-0,98%"
"21.09.2018","71,60","70,25","71,60","70,12","6,05M","1,94%"
"20.09.2018","70,24","69,20","72,26","69,20","8,29M","1,22%"
"19.09.2018","69,39","69,30","69,50","68,82","2,32M","0,27%"
"18.09.2018","69,20","69,10","69,59","68,67","1,83M","0,01%"
"17.09.2018","69,19","68,21","69,24","68,20","3,27M","0,92%"
"14.09.2018","68,56","68,22","68,60","67,99","820,77K","0,09%"
"13.09.2018","68,50","67,00","68,60","66,65","2,09M","2,24%"
"12.09.2018","67,00","66,91","67,67","66,53","3,20M","0,15%"
"11.09.2018","66,90","66,15","67,00","65,42","3,81M","1,07%"
"10.09.2018","66,19","66,60","66,93","58,81","1,96M","-0,59%"
"07.09.2018","66,58","66,75","67,15","66,02","1,64M","-0,25%"
"06.09.2018","66,75","67,36","67,46","66,75","1,48M","-0,82%"
"05.09.2018","67,30","67,30","67,50","67,20","1,05M","-0,30%"
"04.09.2018","67,50","67,64","67,75","67,30","1,17M","-0,04%"
"03.09.2018","67,53","67,67","67,89","67,42","846,47K","-0,10%"
"31.08.2018","67,60","67,90","68,09","67,50","1,35M","-0,44%"
"30.08.2018","67,90","68,64","68,79","67,74","1,71M","-1,08%"
"29.08.2018","68,64","68,61","68,74","68,36","1,65M","0,06%"
"28.08.2018","68,60","68,66","68,85","68,55","1,23M","-0,09%"
"27.08.2018","68,66","69,31","69,40","65,55","1,94M","-0,78%"
"24.08.2018","69,20","69,00","69,20","68,72","1,33M","0,12%"
"23.08.2018","69,12","68,95","69,56","68,80","2,51M","-0,19%"
"22.08.2018","69,25","69,83","69,96","68,91","934,04K","-0,79%"
"21.08.2018","69,80","69,84","69,85","68,70","1,95M","0,26%"
